start_time,end_time,title,title,RR,TL,P,FF,SO,RF,station_id
2025-11-29 23:00:17+00:00,2025-12-02 22:59:59+00:00,Bauarbeiten Züge halten Alszeile 126,Bauarbeiten Züge halten Alszeile 126,0.0,3.0,990.0,0.9,0.0,80.0,HW_25
2025-11-30 23:00:17+00:00,2025-12-02 22:59:59+00:00,Gleisbauarbeiten Busse halten bei Franz-Jonas-Platz 7-8,Gleisbauarbeiten Busse halten bei Franz-Jonas-Platz 7-8,0.0,2.6,992.2,1.0,0.0,98.0,HW_25
2025-11-30 23:00:17+00:00,2025-12-03 22:59:59+00:00,Gleisbauarbeiten Haltestelle aufgelassen,Gleisbauarbeiten Haltestelle aufgelassen,0.0,2.6,992.2,1.0,0.0,98.0,HW_25
2025-11-30 23:00:18+00:00,2025-12-02 22:59:59+00:00,Gleisbauarbeiten Busse halten Wallensteinstraße 51-53,Gleisbauarbeiten Busse halten Wallensteinstraße 51-53,0.0,2.6,992.2,1.0,0.0,98.0,HW_25
2025-11-30 23:00:18+00:00,2025-12-03 22:59:59+00:00,Züge halten  Gegenüber,Züge halten  Gegenüber,0.0,2.6,992.2,1.0,0.0,98.0,HW_25
2025-11-30 23:00:21+00:00,2025-12-02 22:59:59+00:00,Bauarbeiten Busse halten Grenzgasse 2-4,Bauarbeiten Busse halten Grenzgasse 2-4,0.0,2.6,992.2,1.0,0.0,98.0,HW_25
2025-11-30 23:00:21+00:00,2025-12-03 22:59:59+00:00,Bauarbeiten Busse halten Grenzgasse 2-4,Bauarbeiten Busse halten Grenzgasse 2-4,0.0,2.6,992.2,1.0,0.0,98.0,HW_25
2025-12-02 03:30:20+00:00,2025-12-02 23:50:00+00:00,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,0.0,3.1,993.2,3.9,0.0,98.0,HW_25
2025-12-02 03:30:23+00:00,2025-12-02 23:50:00+00:00,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,0.0,3.1,993.2,3.9,0.0,98.0,HW_25
2025-12-02 03:45:22+00:00,2025-12-02 23:35:00+00:00,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238,0.0,3.0,993.3,3.1,0.0,98.0,HW_25
2025-12-02 19:45:00+00:00,2025-12-02 23:45:00+00:00,Kliebergasse,Kliebergasse,0.0,2.3,993.7,2.7,0.0,97.0,HW_25
2025-12-02 21:00:00+00:00,2025-12-03 05:00:00+00:00,Johnstraße,Johnstraße,0.0,2.2,993.6,2.9,0.0,97.0,HW_25
2025-12-02 21:36:14+00:00,2025-12-02 22:59:59+00:00,Fahrplanaushang bitte beachten,Fahrplanaushang bitte beachten,0.0,2.1,993.6,3.1,0.0,97.0,HW_25
2025-12-02 21:36:14+00:00,2025-12-03 00:00:00+00:00,Fahrplanaushang bitte beachten,Fahrplanaushang bitte beachten,0.0,2.1,993.6,3.1,0.0,97.0,HW_25
2025-12-02 21:36:21+00:00,2025-12-02 22:59:59+00:00,Fahrplanaushang bitte beachten,Fahrplanaushang bitte beachten,0.0,2.1,993.6,3.1,0.0,97.0,HW_25
2025-12-02 21:36:21+00:00,2025-12-03 00:00:00+00:00,Fahrplanaushang bitte beachten,Fahrplanaushang bitte beachten,0.0,2.1,993.6,3.1,0.0,97.0,HW_25
2025-12-03 00:00:19+00:00,2025-12-03 03:30:00+00:00,Gleisbauarbeiten Busse halten bei Angerer Straße ggü. Rechte Nordbahngasse,Gleisbauarbeiten Busse halten bei Angerer Straße ggü. Rechte Nordbahngasse,0.0,1.7,993.2,3.3,0.0,99.0,HW_25
2025-12-03 00:00:19+00:00,2025-12-03 04:00:00+00:00,Gleisbauarbeiten Busse halten bei Angerer Straße 18,Gleisbauarbeiten Busse halten bei Angerer Straße 18,0.0,1.7,993.2,3.3,0.0,99.0,HW_25
2025-12-03 00:15:00+00:00,2025-12-03 04:15:00+00:00,Taubstummengasse,Taubstummengasse,0.0,1.8,993.2,3.6,0.0,99.0,HW_25
2025-12-03 00:15:14+00:00,2025-12-03 03:30:00+00:00,Gleisbauarbeiten Nächster Halt Brigittenauer Lände 14,Gleisbauarbeiten Nächster Halt Brigittenauer Lände 14,0.0,1.8,993.2,3.6,0.0,99.0,HW_25
2025-12-03 00:15:16+00:00,2025-12-03 04:00:00+00:00,Gleisbauarbeiten Busse halten Dückegasse ggü. 1,Gleisbauarbeiten Busse halten Dückegasse ggü. 1,0.0,1.8,993.2,3.6,0.0,99.0,HW_25
2025-12-03 00:20:23+00:00,2025-12-03 03:35:00+00:00,Gleisbauarbeiten Betrieb ab Brigittaplatz,Gleisbauarbeiten Betrieb ab Brigittaplatz,0.0,1.8,993.3,3.3,0.0,99.0,HW_25
2025-12-03 03:30:21+00:00,2025-12-03 23:50:00+00:00,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,0.0,2.3,992.3,2.8,0.0,95.0,HW_25
2025-12-03 03:30:25+00:00,2025-12-03 23:50:00+00:00,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,0.0,2.3,992.3,2.8,0.0,95.0,HW_25
2025-12-03 03:45:18+00:00,2025-12-03 23:35:00+00:00,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238,0.0,2.4,992.2,3.7,0.0,94.0,HW_25
2025-12-03 06:46:29+00:00,2025-12-03 07:45:00+00:00,Stromstörung Betrieb bis Praterstern < >,Stromstörung Betrieb bis Praterstern < >,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:46:40+00:00,2025-12-03 07:45:00+00:00,Stromstörung Betrieb bis Praterstern < >,Stromstörung Betrieb bis Praterstern < >,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:47:09+00:00,2025-12-03 07:46:00+00:00,Fahrtbehinderung wegen Stromstörung,Fahrtbehinderung wegen Stromstörung,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:47:11+00:00,2025-12-03 07:46:00+00:00,Fahrtbehinderung wegen Stromstörung,Fahrtbehinderung wegen Stromstörung,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:47:40+00:00,2025-12-03 07:46:00+00:00,Stromstörung Betrieb ab Praterstern < >,Stromstörung Betrieb ab Praterstern < >,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:47:51+00:00,2025-12-03 07:46:00+00:00,Stromstörung Betrieb ab Praterstern < >,Stromstörung Betrieb ab Praterstern < >,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:48:37+00:00,2025-12-03 07:48:00+00:00,Fahrtbehinderung wegen Stromstörung,Fahrtbehinderung wegen Stromstörung,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:48:38+00:00,2025-12-03 07:48:00+00:00,Fahrtbehinderung wegen Stromstörung,Fahrtbehinderung wegen Stromstörung,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:49:35+00:00,2025-12-03 07:48:00+00:00,Stromstörung Betrieb ab Dresdner Straße,Stromstörung Betrieb ab Dresdner Straße,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:49:36+00:00,2025-12-03 07:48:00+00:00,Stromstörung Betrieb ab Dresdner Straße,Stromstörung Betrieb ab Dresdner Straße,0.0,3.0,992.4,4.2,0.0,94.0,HW_25
2025-12-03 06:50:33+00:00,2025-12-03 07:49:00+00:00,Stromstörung Umleitung zum Praterstern < >,Stromstörung Umleitung zum Praterstern < >,0.0,3.1,992.5,4.2,0.0,94.0,HW_25
2025-12-03 06:50:48+00:00,2025-12-03 07:49:00+00:00,Stromstörung Umleitung zum Praterstern < >,Stromstörung Umleitung zum Praterstern < >,0.0,3.1,992.5,4.2,0.0,94.0,HW_25
2025-12-03 08:28:28+00:00,2025-12-03 09:27:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,3.5,992.5,3.4,0.0,94.0,HW_25
2025-12-03 09:53:29+00:00,2025-12-03 18:15:00+00:00,Gleisschaden Betrieb ab Penzinger Straße,Gleisschaden Betrieb ab Penzinger Straße,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:53:29+00:00,2025-12-03 22:59:59+00:00,Gleisschaden Betrieb ab Penzinger Straße,Gleisschaden Betrieb ab Penzinger Straße,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:53:58+00:00,2025-12-03 22:00:00+00:00,Gleisschaden Züge halten bei Linie 52 Richtung Baumgarten,Gleisschaden Züge halten bei Linie 52 Richtung Baumgarten,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:53:58+00:00,2025-12-03 22:59:59+00:00,Gleisschaden Züge halten bei Linie 52 Richtung Baumgarten,Gleisschaden Züge halten bei Linie 52 Richtung Baumgarten,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:54:56+00:00,2025-12-03 21:45:00+00:00,Gleisschaden Betrieb ab Hietzing,Gleisschaden Betrieb ab Hietzing,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:54:56+00:00,2025-12-03 22:59:59+00:00,Gleisschaden Betrieb ab Hietzing,Gleisschaden Betrieb ab Hietzing,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:55:25+00:00,2025-12-03 20:30:00+00:00,Gleisschaden Betrieb ab Anschützgasse,Gleisschaden Betrieb ab Anschützgasse,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:55:25+00:00,2025-12-03 22:59:59+00:00,Gleisschaden Betrieb ab Anschützgasse,Gleisschaden Betrieb ab Anschützgasse,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:55:46+00:00,2025-12-03 22:30:00+00:00,Gleisschaden Betrieb ab Hietzing,Gleisschaden Betrieb ab Hietzing,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:55:46+00:00,2025-12-03 22:59:59+00:00,Gleisschaden Betrieb ab Hietzing,Gleisschaden Betrieb ab Hietzing,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:55:54+00:00,2025-12-03 22:30:00+00:00,Gleisschaden Betrieb ab Hietzing,Gleisschaden Betrieb ab Hietzing,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 09:55:54+00:00,2025-12-03 22:59:59+00:00,Gleisschaden Betrieb ab Hietzing,Gleisschaden Betrieb ab Hietzing,0.0,3.8,992.3,3.1,0.0,97.0,HW_25
2025-12-03 10:11:12+00:00,2025-12-03 11:09:00+00:00,Fahrtbehinderung Verkehrsunfall,Fahrtbehinderung Verkehrsunfall,0.0,3.9,992.1,3.9,0.0,96.0,HW_25
2025-12-03 10:35:08+00:00,2025-12-03 11:34:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,4.1,991.8,3.1,0.0,93.0,HW_25
2025-12-03 10:42:45+00:00,2025-12-03 11:41:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,4.2,991.8,4.4,0.0,93.0,HW_25
2025-12-03 11:55:21+00:00,2025-12-03 12:54:00+00:00,Fahrtbehinderung Verkehrsunfall,Fahrtbehinderung Verkehrsunfall,0.0,4.5,991.2,5.4,0.0,89.0,HW_25
2025-12-03 12:02:06+00:00,2025-12-03 13:01:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,4.6,991.2,3.7,0.0,89.0,HW_25
2025-12-03 12:02:08+00:00,2025-12-03 13:01:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,4.6,991.2,3.7,0.0,89.0,HW_25
2025-12-03 12:02:17+00:00,2025-12-03 13:01:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,4.6,991.2,3.7,0.0,89.0,HW_25
2025-12-03 12:02:24+00:00,2025-12-03 13:01:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,4.6,991.2,3.7,0.0,89.0,HW_25
2025-12-03 15:56:24+00:00,2025-12-03 16:55:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,4.9,990.8,4.3,0.0,89.0,HW_25
2025-12-03 15:56:26+00:00,2025-12-03 16:55:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,4.9,990.8,4.3,0.0,89.0,HW_25
2025-12-03 15:56:36+00:00,2025-12-03 16:55:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,4.9,990.8,4.3,0.0,89.0,HW_25
2025-12-03 16:05:20+00:00,2025-12-03 17:04:00+00:00,Fahrtbehinderung Betriebsstörung,Fahrtbehinderung Betriebsstörung,0.0,4.9,990.8,4.3,0.0,89.0,HW_25
2025-12-03 16:05:23+00:00,2025-12-03 17:04:00+00:00,Fahrtbehinderung Betriebsstörung,Fahrtbehinderung Betriebsstörung,0.0,4.9,990.8,4.3,0.0,89.0,HW_25
2025-12-03 17:07:05+00:00,2025-12-03 18:06:00+00:00,Fahrtbehinderung wegen Feuerwehreinsatz,Fahrtbehinderung wegen Feuerwehreinsatz,0.0,4.6,991.0,4.7,0.0,88.0,HW_25
2025-12-03 17:07:06+00:00,2025-12-03 18:06:00+00:00,Fahrtbehinderung wegen Feuerwehreinsatz,Fahrtbehinderung wegen Feuerwehreinsatz,0.0,4.6,991.0,4.7,0.0,88.0,HW_25
2025-12-03 17:07:34+00:00,2025-12-03 18:06:00+00:00,Feuerwehreinsatz Betrieb ab Knöllgasse,Feuerwehreinsatz Betrieb ab Knöllgasse,0.0,4.6,991.0,4.7,0.0,88.0,HW_25
2025-12-03 17:08:03+00:00,2025-12-03 18:07:00+00:00,Feuerwehreinsatz Züge halten bei Linie 6 Richtung Burggasse,Feuerwehreinsatz Züge halten bei Linie 6 Richtung Burggasse,0.0,4.6,991.0,4.7,0.0,88.0,HW_25
2025-12-03 18:12:58+00:00,2025-12-03 22:59:59+00:00,Bauarbeiten Busse halten Rußbergstraße 24-32,Bauarbeiten Busse halten Rußbergstraße 24-32,0.0,4.4,991.0,5.2,0.0,90.0,HW_25
2025-12-03 19:45:00+00:00,2025-12-03 23:45:00+00:00,Stadion,Stadion,0.0,4.2,991.1,4.1,0.0,87.0,HW_25
2025-12-03 21:00:00+00:00,2025-12-04 05:00:00+00:00,Schwedenplatz,Schwedenplatz,0.0,4.0,991.1,4.7,0.0,89.0,HW_25
2025-12-03 23:00:15+00:00,2025-12-04 04:00:00+00:00,Gleisschaden Betrieb ab Hietzing,Gleisschaden Betrieb ab Hietzing,0.0,4.0,990.7,3.0,0.0,87.0,HW_25
2025-12-03 23:00:20+00:00,2025-12-04 22:59:59+00:00,Gleisbauarbeiten Busse halten bei Franz-Jonas-Platz 7-8,Gleisbauarbeiten Busse halten bei Franz-Jonas-Platz 7-8,0.0,4.0,990.7,3.0,0.0,87.0,HW_25
2025-12-03 23:00:22+00:00,2025-12-04 22:59:59+00:00,Gleisbauarbeiten Busse halten Dammstraße 2,Gleisbauarbeiten Busse halten Dammstraße 2,0.0,4.0,990.7,3.0,0.0,87.0,HW_25
2025-12-03 23:00:24+00:00,2025-12-04 04:00:00+00:00,Gleisschaden Betrieb ab Hietzing,Gleisschaden Betrieb ab Hietzing,0.0,4.0,990.7,3.0,0.0,87.0,HW_25
2025-12-03 23:00:27+00:00,2025-12-04 22:59:59+00:00,Bauarbeiten Busse halten Grenzgasse 2-4,Bauarbeiten Busse halten Grenzgasse 2-4,0.0,4.0,990.7,3.0,0.0,87.0,HW_25
2025-12-04 00:00:03+00:00,2025-12-04 03:30:00+00:00,Gleisbauarbeiten Busse halten bei Angerer Straße ggü. Rechte Nordbahngasse,Gleisbauarbeiten Busse halten bei Angerer Straße ggü. Rechte Nordbahngasse,0.0,3.8,990.5,3.2,0.0,88.0,HW_25
2025-12-04 00:00:03+00:00,2025-12-04 04:00:00+00:00,Gleisbauarbeiten Busse halten bei Angerer Straße 18,Gleisbauarbeiten Busse halten bei Angerer Straße 18,0.0,3.8,990.5,3.2,0.0,88.0,HW_25
2025-12-04 00:15:00+00:00,2025-12-04 04:15:00+00:00,Alaudagasse,Alaudagasse,0.0,3.8,990.4,2.8,0.0,89.0,HW_25
2025-12-04 00:15:01+00:00,2025-12-04 04:00:00+00:00,Gleisbauarbeiten Busse halten Dückegasse ggü. 1,Gleisbauarbeiten Busse halten Dückegasse ggü. 1,0.0,3.8,990.4,2.8,0.0,89.0,HW_25
2025-12-04 00:15:03+00:00,2025-12-04 03:30:00+00:00,Gleisbauarbeiten Nächster Halt Brigittenauer Lände 14,Gleisbauarbeiten Nächster Halt Brigittenauer Lände 14,0.0,3.8,990.4,2.8,0.0,89.0,HW_25
2025-12-04 00:20:17+00:00,2025-12-04 03:35:00+00:00,Gleisbauarbeiten Betrieb ab Brigittaplatz,Gleisbauarbeiten Betrieb ab Brigittaplatz,0.0,3.8,990.4,3.0,0.0,89.0,HW_25
2025-12-04 03:30:02+00:00,2025-12-04 23:50:00+00:00,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,0.0,3.4,989.7,2.5,0.0,94.0,HW_25
2025-12-04 03:30:28+00:00,2025-12-04 23:50:00+00:00,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,Gleisbauarbeiten Busse halten bei Schloßhofer Straße 25-31,0.0,3.4,989.7,2.5,0.0,94.0,HW_25
2025-12-04 03:45:28+00:00,2025-12-04 23:35:00+00:00,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238,0.0,3.4,989.7,3.6,0.0,92.0,HW_25
2025-12-04 03:58:59+00:00,2025-12-04 22:59:59+00:00,Bauarbeiten Züge halten Schloßhofer Straße 20,Bauarbeiten Züge halten Schloßhofer Straße 20,0.0,3.3,989.7,3.4,0.0,92.0,HW_25
2025-12-04 03:59:28+00:00,2025-12-04 14:45:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,3.3,989.7,3.4,0.0,92.0,HW_25
2025-12-04 03:59:28+00:00,2025-12-04 22:59:59+00:00,Bauarbeiten Züge halten Schloßhofer Straße 21,Bauarbeiten Züge halten Schloßhofer Straße 21,0.0,3.3,989.7,3.4,0.0,92.0,HW_25
2025-12-04 07:24:36+00:00,2025-12-04 08:23:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.7,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:27:36+00:00,2025-12-04 08:26:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.7,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:27:42+00:00,2025-12-04 08:26:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.7,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:29:52+00:00,2025-12-04 08:28:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.7,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:33:44+00:00,2025-12-04 08:33:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:34:22+00:00,2025-12-04 08:33:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:34:32+00:00,2025-12-04 08:33:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:37:38+00:00,2025-12-04 08:36:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:37:38+00:00,2025-12-04 08:37:00+00:00,Rettungseinsatz Betrieb ab Quellenplatz,Rettungseinsatz Betrieb ab Quellenplatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:37:39+00:00,2025-12-04 08:36:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:39:31+00:00,2025-12-04 08:37:00+00:00,Rettungseinsatz Betrieb ab Quellenplatz,Rettungseinsatz Betrieb ab Quellenplatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:39:34+00:00,2025-12-04 08:37:00+00:00,Rettungseinsatz Betrieb ab Quellenplatz,Rettungseinsatz Betrieb ab Quellenplatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 07:39:36+00:00,2025-12-04 08:37:00+00:00,Rettungseinsatz Betrieb ab Quellenplatz,Rettungseinsatz Betrieb ab Quellenplatz,0.0,2.8,989.6,3.4,0.0,94.0,HW_25
2025-12-04 10:40:51+00:00,2025-12-04 11:40:00+00:00,Falschparker Betrieb ab Gersthof,Falschparker Betrieb ab Gersthof,0.0,3.5,988.3,3.6,0.0,92.0,HW_25
2025-12-04 10:40:51+00:00,2025-12-04 11:49:00+00:00,Falschparker Betrieb ab Gersthof <,Falschparker Betrieb ab Gersthof <,0.0,3.5,988.3,3.6,0.0,92.0,HW_25
2025-12-04 10:52:54+00:00,2025-12-04 11:51:00+00:00,Falschparker Umleitung zur Herbeckstraße,Falschparker Umleitung zur Herbeckstraße,0.0,3.5,988.1,2.5,0.0,92.0,HW_25
2025-12-04 10:58:02+00:00,2025-12-04 11:55:00+00:00,Gleisschaden Umleitung über die Strecke der Linien 18 und D,Gleisschaden Umleitung über die Strecke der Linien 18 und D,0.0,3.5,988.1,2.5,0.0,92.0,HW_25
2025-12-04 10:58:11+00:00,2025-12-04 11:55:00+00:00,Gleisschaden Umleitung über die Strecke der Linien 18 und D,Gleisschaden Umleitung über die Strecke der Linien 18 und D,0.0,3.5,988.1,2.5,0.0,92.0,HW_25
2025-12-04 10:59:16+00:00,2025-12-04 11:57:00+00:00,Gleisschaden Umleitung über die Strecke der Linien 18 und D,Gleisschaden Umleitung über die Strecke der Linien 18 und D,0.0,3.5,988.1,2.5,0.0,92.0,HW_25
2025-12-04 11:03:07+00:00,2025-12-04 12:02:00+00:00,Gleisschaden Umleitung zu Quartier Belvedere,Gleisschaden Umleitung zu Quartier Belvedere,0.0,3.6,988.0,2.6,0.0,91.0,HW_25
2025-12-04 11:04:19+00:00,2025-12-04 12:03:00+00:00,Fahrtbehinderung Gleisschaden,Fahrtbehinderung Gleisschaden,0.0,3.6,988.0,2.6,0.0,91.0,HW_25
2025-12-04 11:04:27+00:00,2025-12-04 12:03:00+00:00,Fahrtbehinderung Gleisschaden,Fahrtbehinderung Gleisschaden,0.0,3.6,988.0,2.6,0.0,91.0,HW_25
2025-12-04 11:04:48+00:00,2025-12-04 12:04:00+00:00,Gleisschaden Betrieb ab Kliebergasse,Gleisschaden Betrieb ab Kliebergasse,0.0,3.6,988.0,2.6,0.0,91.0,HW_25
2025-12-04 11:09:38+00:00,2025-12-04 12:05:00+00:00,Gleisschaden Züge halten bei Linie 18,Gleisschaden Züge halten bei Linie 18,0.0,3.6,988.0,2.6,0.0,91.0,HW_25
2025-12-04 11:21:14+00:00,2025-12-04 20:00:00+00:00,Fahrtbehinderung Gleisschaden,Fahrtbehinderung Gleisschaden,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:21:17+00:00,2025-12-04 20:00:00+00:00,Fahrtbehinderung Gleisschaden,Fahrtbehinderung Gleisschaden,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:21:19+00:00,2025-12-04 20:00:00+00:00,Fahrtbehinderung Gleisschaden,Fahrtbehinderung Gleisschaden,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:21:31+00:00,2025-12-04 20:00:00+00:00,Fahrtbehinderung Gleisschaden,Fahrtbehinderung Gleisschaden,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:22:03+00:00,2025-12-04 20:00:00+00:00,Gleisschaden Betrieb ab Aßmayergasse,Gleisschaden Betrieb ab Aßmayergasse,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:22:12+00:00,2025-12-04 20:00:00+00:00,Gleisschaden Betrieb ab Aßmayergasse,Gleisschaden Betrieb ab Aßmayergasse,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:22:16+00:00,2025-12-04 20:00:00+00:00,Gleisschaden Betrieb ab Aßmayergasse,Gleisschaden Betrieb ab Aßmayergasse,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:22:30+00:00,2025-12-04 20:00:00+00:00,Gleisschaden Betrieb ab Aßmayergasse,Gleisschaden Betrieb ab Aßmayergasse,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:24:09+00:00,2025-12-04 20:00:00+00:00,Gleisschaden Betrieb bis Aßmayergasse,Gleisschaden Betrieb bis Aßmayergasse,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:24:12+00:00,2025-12-04 20:00:00+00:00,Gleisschaden Betrieb bis Aßmayergasse,Gleisschaden Betrieb bis Aßmayergasse,0.0,4.1,987.8,2.2,0.0,89.0,HW_25
2025-12-04 11:36:52+00:00,2025-12-04 12:35:00+00:00,Rettungseinsatz Betrieb ab Quartier Belvedere,Rettungseinsatz Betrieb ab Quartier Belvedere,0.0,4.2,987.8,3.3,0.0,89.0,HW_25
2025-12-04 11:37:15+00:00,2025-12-04 12:35:00+00:00,Rettungseinsatz Betrieb ab Quartier Belvedere,Rettungseinsatz Betrieb ab Quartier Belvedere,0.0,4.2,987.8,3.3,0.0,89.0,HW_25
2025-12-04 11:37:50+00:00,2025-12-04 12:36:00+00:00,Rettungseinsatz Betrieb ab Rennweg <,Rettungseinsatz Betrieb ab Rennweg <,0.0,4.2,987.8,3.3,0.0,89.0,HW_25
2025-12-04 11:38:48+00:00,2025-12-04 12:37:00+00:00,Rettungseinsatz Umleitung über St. Marx <,Rettungseinsatz Umleitung über St. Marx <,0.0,4.2,987.8,3.3,0.0,89.0,HW_25
2025-12-04 11:40:15+00:00,2025-12-04 12:38:00+00:00,Rettungseinsatz Umleitung über St. Marx <,Rettungseinsatz Umleitung über St. Marx <,0.0,4.4,987.7,3.0,0.0,89.0,HW_25
2025-12-04 12:00:45+00:00,2025-12-04 12:59:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,4.7,987.3,3.0,0.0,87.0,HW_25
2025-12-04 12:01:20+00:00,2025-12-04 13:00:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,4.7,987.3,3.0,0.0,87.0,HW_25
2025-12-04 12:12:53+00:00,2025-12-04 13:12:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,5.1,987.1,3.1,0.0,86.0,HW_25
