start_time,end_time,title,title,RR,TL,P,FF,SO,RF,station_id
2025-11-02 21:25:02+00:00,2025-11-03 22:59:59+00:00,Testtext GSC200 Test für LB / WLB und Lauftext,Testtext GSC200 Test für LB / WLB und Lauftext,0.2,11.7,987.3,5.9,0.0,89.0,HW_25
2025-11-03 03:45:02+00:00,2025-11-03 23:35:00+00:00,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238,0.2,9.5,990.0,5.2,0.0,89.0,HW_25
2025-11-03 13:19:24+00:00,2025-11-03 14:19:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,12.4,996.2,7.0,221.0,55.0,HW_25
2025-11-03 13:33:31+00:00,2025-11-03 14:33:00+00:00,Falschparker Umeltung bis Volksoper über Linien 42 und 9!,Falschparker Umeltung bis Volksoper über Linien 42 und 9!,0.0,12.1,996.5,5.8,580.0,56.0,HW_25
2025-11-03 15:57:27+00:00,2025-11-03 17:05:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.6,998.1,3.9,0.0,59.0,HW_25
2025-11-03 15:59:52+00:00,2025-11-03 17:05:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.6,998.1,3.9,0.0,59.0,HW_25
2025-11-03 16:00:13+00:00,2025-11-03 17:05:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.5,998.2,4.1,0.0,59.0,HW_25
2025-11-03 16:02:17+00:00,2025-11-03 17:05:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.5,998.2,4.1,0.0,59.0,HW_25
2025-11-03 16:06:09+00:00,2025-11-03 17:05:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.5,998.2,4.1,0.0,59.0,HW_25
2025-11-03 16:08:03+00:00,2025-11-03 17:07:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.5,998.2,4.1,0.0,59.0,HW_25
2025-11-03 16:10:30+00:00,2025-11-03 17:10:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.4,998.4,3.9,0.0,59.0,HW_25
2025-11-03 16:10:55+00:00,2025-11-03 17:10:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.4,998.4,3.9,0.0,59.0,HW_25
2025-11-03 16:14:18+00:00,2025-11-03 17:13:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,10.4,998.4,3.9,0.0,59.0,HW_25
2025-11-03 16:44:15+00:00,2025-11-03 17:43:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,9.8,998.8,3.3,0.0,65.0,HW_25
2025-11-03 16:44:16+00:00,2025-11-03 17:43:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,9.8,998.8,3.3,0.0,65.0,HW_25
2025-11-03 16:44:19+00:00,2025-11-03 17:43:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,9.8,998.8,3.3,0.0,65.0,HW_25
2025-11-03 16:44:21+00:00,2025-11-03 17:43:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,9.8,998.8,3.3,0.0,65.0,HW_25
2025-11-03 16:44:44+00:00,2025-11-03 17:44:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,9.8,998.8,3.3,0.0,65.0,HW_25
2025-11-03 16:44:48+00:00,2025-11-03 17:44:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,9.8,998.8,3.3,0.0,65.0,HW_25
2025-11-03 16:44:50+00:00,2025-11-03 17:44:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,9.8,998.8,3.3,0.0,65.0,HW_25
2025-11-03 17:34:30+00:00,2025-11-03 18:34:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,9.3,999.2,3.4,0.0,68.0,HW_25
2025-11-03 17:34:35+00:00,2025-11-03 18:34:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,9.3,999.2,3.4,0.0,68.0,HW_25
2025-11-03 17:44:39+00:00,2025-11-03 18:43:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,9.2,999.3,3.9,0.0,69.0,HW_25
2025-11-03 17:44:39+00:00,2025-11-03 18:44:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,9.2,999.3,3.9,0.0,69.0,HW_25
2025-11-03 17:46:35+00:00,2025-11-03 18:45:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,9.2,999.3,3.9,0.0,69.0,HW_25
2025-11-03 17:46:42+00:00,2025-11-03 18:45:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,9.2,999.3,3.9,0.0,69.0,HW_25
2025-11-03 17:47:04+00:00,2025-11-03 18:46:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,9.2,999.3,3.9,0.0,69.0,HW_25
2025-11-03 17:47:11+00:00,2025-11-03 18:46:00+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,9.2,999.3,3.9,0.0,69.0,HW_25
2025-11-03 17:48:05+00:00,2025-11-03 20:30:00+00:00,Rettungseinsatz Betrieb ab Hietzing U,Rettungseinsatz Betrieb ab Hietzing U,0.0,9.2,999.3,3.9,0.0,69.0,HW_25
2025-11-03 17:49:03+00:00,2025-11-03 18:48:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,9.2,999.3,3.9,0.0,69.0,HW_25
2025-11-03 19:25:17+00:00,2025-11-03 20:25:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,9.3,1000.1,3.7,0.0,67.0,HW_25
2025-11-03 19:25:41+00:00,2025-11-03 20:25:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,9.3,1000.1,3.7,0.0,67.0,HW_25
2025-11-03 19:28:40+00:00,2025-11-03 20:27:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,9.3,1000.1,3.7,0.0,67.0,HW_25
2025-11-03 19:28:47+00:00,2025-11-03 20:27:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,9.3,1000.1,3.7,0.0,67.0,HW_25
2025-11-03 19:45:00+00:00,2025-11-03 23:45:00+00:00,Hietzing,Hietzing,0.0,8.7,1000.3,3.4,0.0,69.0,HW_25
2025-11-03 20:51:54+00:00,2025-11-03 21:51:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,7.4,1000.6,0.7,0.0,74.0,HW_25
2025-11-03 20:51:55+00:00,2025-11-03 21:51:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,7.4,1000.6,0.7,0.0,74.0,HW_25
2025-11-03 20:59:59+00:00,2025-11-03 21:59:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,7.4,1000.6,0.7,0.0,74.0,HW_25
2025-11-03 21:00:25+00:00,2025-11-03 21:59:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,7.1,1000.7,0.7,0.0,76.0,HW_25
2025-11-03 21:00:37+00:00,2025-11-03 22:00:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,7.1,1000.7,0.7,0.0,76.0,HW_25
2025-11-03 21:00:54+00:00,2025-11-03 22:00:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,7.1,1000.7,0.7,0.0,76.0,HW_25
2025-11-03 22:29:33+00:00,2025-11-03 22:59:59+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,6.3,1000.8,2.8,0.0,83.0,HW_25
2025-11-03 22:29:50+00:00,2025-11-03 22:59:59+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,6.3,1000.8,2.8,0.0,83.0,HW_25
2025-11-03 22:32:17+00:00,2025-11-03 22:59:59+00:00,Fahrtbehinderung wegen Polizeieinsatz,Fahrtbehinderung wegen Polizeieinsatz,0.0,6.1,1000.8,1.7,0.0,84.0,HW_25
2025-11-04 00:00:20+00:00,2025-11-04 03:30:00+00:00,Gleisbauarbeiten Busse halten bei Hoßplatz 4-5,Gleisbauarbeiten Busse halten bei Hoßplatz 4-5,0.0,4.9,1001.1,1.1,0.0,90.0,HW_25
2025-11-04 00:15:00+00:00,2025-11-04 04:15:00+00:00,Landstraße,Landstraße,0.0,5.0,1001.1,1.7,0.0,92.0,HW_25
2025-11-04 00:15:23+00:00,2025-11-04 03:30:00+00:00,Gleisbauarbeiten Nächster Halt Brigittenauer Lände 14,Gleisbauarbeiten Nächster Halt Brigittenauer Lände 14,0.0,5.0,1001.1,1.7,0.0,92.0,HW_25
2025-11-04 00:20:11+00:00,2025-11-04 03:35:00+00:00,Gleisbauarbeiten Betrieb ab Brigittaplatz,Gleisbauarbeiten Betrieb ab Brigittaplatz,0.0,4.9,1001.1,1.9,0.0,92.0,HW_25
2025-11-04 03:45:24+00:00,2025-11-04 23:35:00+00:00,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238,0.0,7.3,1001.2,3.5,0.0,77.0,HW_25
2025-11-04 05:39:27+00:00,2025-11-04 06:38:00+00:00,Fahrtbehinderung Verkehrsunfall,Fahrtbehinderung Verkehrsunfall,0.0,6.2,1001.2,1.2,0.0,83.0,HW_25
2025-11-04 06:21:09+00:00,2025-11-04 07:20:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,5.5,1001.5,1.3,0.0,87.0,HW_25
2025-11-04 06:21:09+00:00,2025-11-04 07:22:00+00:00,Schadhafter Zug Züge halten bei Li. 62 Richtung Lainz,Schadhafter Zug Züge halten bei Li. 62 Richtung Lainz,0.0,5.5,1001.5,1.3,0.0,87.0,HW_25
2025-11-04 06:22:36+00:00,2025-11-04 07:21:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,5.5,1001.5,1.3,0.0,87.0,HW_25
2025-11-04 06:23:05+00:00,2025-11-04 07:22:00+00:00,Schadhafter Zug Betrieb ab Hofwiesengasse,Schadhafter Zug Betrieb ab Hofwiesengasse,0.0,5.5,1001.5,1.3,0.0,87.0,HW_25
2025-11-04 08:16:42+00:00,2025-11-04 09:16:00+00:00,Fahrtbehinderung Signalstörung,Fahrtbehinderung Signalstörung,0.0,9.4,1002.1,0.9,600.0,72.0,HW_25
2025-11-04 08:17:02+00:00,2025-11-04 09:16:00+00:00,Fahrtbehinderung Signalstörung,Fahrtbehinderung Signalstörung,0.0,9.4,1002.1,0.9,600.0,72.0,HW_25
2025-11-04 09:23:52+00:00,2025-11-04 10:23:00+00:00,Fahrtbehinderung Verkehrsunfall,Fahrtbehinderung Verkehrsunfall,0.0,11.7,1002.2,1.8,600.0,64.0,HW_25
2025-11-04 09:24:02+00:00,2025-11-04 10:23:00+00:00,Fahrtbehinderung Verkehrsunfall,Fahrtbehinderung Verkehrsunfall,0.0,11.7,1002.2,1.8,600.0,64.0,HW_25
2025-11-04 09:41:07+00:00,2025-11-04 10:40:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,12.3,1002.2,2.2,600.0,62.0,HW_25
2025-11-04 09:41:07+00:00,2025-11-04 10:49:00+00:00,Rettungseinsatz Züge halten bei Li. 42 Richtung Schottentor U,Rettungseinsatz Züge halten bei Li. 42 Richtung Schottentor U,0.0,12.3,1002.2,2.2,600.0,62.0,HW_25
2025-11-04 09:41:31+00:00,2025-11-04 10:40:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,12.3,1002.2,2.2,600.0,62.0,HW_25
2025-11-04 09:41:36+00:00,2025-11-04 10:41:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,12.3,1002.2,2.2,600.0,62.0,HW_25
2025-11-04 09:41:36+00:00,2025-11-04 10:49:00+00:00,Rettungseinsatz Züge halten bei Li. 42 Richtung Schottentor U,Rettungseinsatz Züge halten bei Li. 42 Richtung Schottentor U,0.0,12.3,1002.2,2.2,600.0,62.0,HW_25
2025-11-04 09:47:19+00:00,2025-11-04 10:46:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,12.3,1002.2,2.2,600.0,62.0,HW_25
2025-11-04 09:47:24+00:00,2025-11-04 10:46:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,12.3,1002.2,2.2,600.0,62.0,HW_25
2025-11-04 09:48:51+00:00,2025-11-04 10:48:00+00:00,"Rettungseinsatz Betrieb ab Währinger Straße, Volksoper U","Rettungseinsatz Betrieb ab Währinger Straße, Volksoper U",0.0,12.3,1002.2,2.2,600.0,62.0,HW_25
2025-11-04 09:50:47+00:00,2025-11-04 10:49:00+00:00,Rettungseinsatz Betrieb über Li. 9+42,Rettungseinsatz Betrieb über Li. 9+42,0.0,12.7,1002.2,2.3,600.0,62.0,HW_25
2025-11-04 09:51:16+00:00,2025-11-04 10:50:00+00:00,Rettungseinsatz Betrieb über Li. 9+42,Rettungseinsatz Betrieb über Li. 9+42,0.0,12.7,1002.2,2.3,600.0,62.0,HW_25
2025-11-04 10:03:11+00:00,2025-11-04 11:02:00+00:00,Fahrtbehinderung Fremder Verkehrsunfall,Fahrtbehinderung Fremder Verkehrsunfall,0.0,13.1,1002.2,2.1,600.0,60.0,HW_25
2025-11-04 10:03:40+00:00,2025-11-04 11:03:00+00:00,Fahrtbehinderung Fremder Verkehrsunfall,Fahrtbehinderung Fremder Verkehrsunfall,0.0,13.1,1002.2,2.1,600.0,60.0,HW_25
2025-11-04 10:03:53+00:00,2025-11-04 11:03:00+00:00,Fahrtbehinderung Fremder Verkehrsunfall,Fahrtbehinderung Fremder Verkehrsunfall,0.0,13.1,1002.2,2.1,600.0,60.0,HW_25
2025-11-04 10:08:59+00:00,2025-11-04 11:08:00+00:00,Fahrtbehinderung Fremder Verkehrsunfall,Fahrtbehinderung Fremder Verkehrsunfall,0.0,13.1,1002.2,2.1,600.0,60.0,HW_25
2025-11-04 12:20:24+00:00,2025-11-04 13:20:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,14.8,1001.1,1.8,600.0,53.0,HW_25
2025-11-04 12:20:43+00:00,2025-11-04 13:20:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,14.8,1001.1,1.8,600.0,53.0,HW_25
2025-11-04 14:17:41+00:00,2025-11-04 15:16:00+00:00,Polizeieinsatz Betrieb ab Nordbrücke,Polizeieinsatz Betrieb ab Nordbrücke,0.0,13.2,1001.0,1.8,600.0,60.0,HW_25
2025-11-04 14:55:14+00:00,2025-11-04 15:54:00+00:00,Fahrtbehinderung Verkehrsunfall,Fahrtbehinderung Verkehrsunfall,0.0,12.7,1001.0,1.9,600.0,63.0,HW_25
2025-11-04 15:52:02+00:00,2025-11-04 18:00:00+00:00,Rettungseinsatz Betrieb ab SMZ- Ost,Rettungseinsatz Betrieb ab SMZ- Ost,0.0,10.7,1000.8,1.6,0.0,72.0,HW_25
2025-11-04 15:52:33+00:00,2025-11-04 18:00:00+00:00,Rettungseinsatz Betrieb ab SMZ-Ost,Rettungseinsatz Betrieb ab SMZ-Ost,0.0,10.7,1000.8,1.6,0.0,72.0,HW_25
2025-11-04 15:53:02+00:00,2025-11-04 18:00:00+00:00,Rettungseinsatz Betrieb ab Kagran U,Rettungseinsatz Betrieb ab Kagran U,0.0,10.7,1000.8,1.6,0.0,72.0,HW_25
2025-11-04 16:43:50+00:00,2025-11-04 17:43:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,9.1,1001.0,1.1,0.0,79.0,HW_25
2025-11-04 16:43:56+00:00,2025-11-04 17:43:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,9.1,1001.0,1.1,0.0,79.0,HW_25
2025-11-04 16:44:03+00:00,2025-11-04 17:43:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,9.1,1001.0,1.1,0.0,79.0,HW_25
2025-11-04 16:46:08+00:00,2025-11-04 17:45:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,9.1,1001.0,1.1,0.0,79.0,HW_25
2025-11-04 16:48:11+00:00,2025-11-04 17:47:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,9.1,1001.0,1.1,0.0,79.0,HW_25
2025-11-04 16:52:44+00:00,2025-11-04 17:51:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,8.9,1001.0,1.0,0.0,80.0,HW_25
2025-11-04 16:54:35+00:00,2025-11-04 17:52:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,8.9,1001.0,1.0,0.0,80.0,HW_25
2025-11-04 18:04:57+00:00,2025-11-04 19:04:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,7.8,1001.2,0.7,0.0,85.0,HW_25
2025-11-04 18:04:59+00:00,2025-11-04 19:04:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,7.8,1001.2,0.7,0.0,85.0,HW_25
2025-11-04 18:07:23+00:00,2025-11-04 19:07:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,7.8,1001.2,0.7,0.0,85.0,HW_25
2025-11-04 18:09:21+00:00,2025-11-04 19:08:00+00:00,Rettungseinsatz Betrieb ab Karmeliterplatz,Rettungseinsatz Betrieb ab Karmeliterplatz,0.0,7.8,1001.2,0.7,0.0,85.0,HW_25
2025-11-04 18:56:36+00:00,2025-11-04 19:56:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,7.4,1001.1,1.5,0.0,87.0,HW_25
2025-11-04 19:45:00+00:00,2025-11-04 23:45:00+00:00,Südtiroler Platz-Hauptbahnhof,Südtiroler Platz-Hauptbahnhof,0.0,7.3,1001.1,1.5,0.0,87.0,HW_25
2025-11-04 20:07:31+00:00,2025-11-04 21:07:00+00:00,Fahrtbehinderung Fremder Verkehrsunfall,Fahrtbehinderung Fremder Verkehrsunfall,0.0,6.9,1001.2,1.0,0.0,88.0,HW_25
2025-11-04 20:07:38+00:00,2025-11-04 21:07:00+00:00,Fahrtbehinderung Fremder Verkehrsunfall,Fahrtbehinderung Fremder Verkehrsunfall,0.0,6.9,1001.2,1.0,0.0,88.0,HW_25
2025-11-04 22:23:11+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:23:30+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:25:11+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:27:06+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:30:00+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:31:56+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:33:52+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:35:48+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:35:52+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:36:17+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:36:21+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 22:38:17+00:00,2025-11-04 22:59:59+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,5.5,1000.8,1.1,0.0,92.0,HW_25
2025-11-04 23:00:26+00:00,2025-11-05 22:59:59+00:00,Bauarbeiten Busse halten Grenzgasse 2-4,Bauarbeiten Busse halten Grenzgasse 2-4,0.0,5.1,1000.7,1.1,0.0,93.0,HW_25
2025-11-04 23:00:27+00:00,2025-11-05 22:59:59+00:00,Bauarbeiten Züge halten Alszeile 126,Bauarbeiten Züge halten Alszeile 126,0.0,5.1,1000.7,1.1,0.0,93.0,HW_25
2025-11-04 23:26:42+00:00,2025-11-05 00:26:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,5.1,1000.7,1.1,0.0,93.0,HW_25
2025-11-04 23:28:09+00:00,2025-11-05 00:27:00+00:00,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker,0.0,5.1,1000.7,1.1,0.0,93.0,HW_25
2025-11-05 00:00:13+00:00,2025-11-05 03:30:00+00:00,Gleisbauarbeiten Busse halten bei Hoßplatz 4-5,Gleisbauarbeiten Busse halten bei Hoßplatz 4-5,0.0,4.9,1000.5,1.0,0.0,93.0,HW_25
2025-11-05 00:15:00+00:00,2025-11-05 04:15:00+00:00,Landstraße,Landstraße,0.0,5.0,1000.5,1.1,0.0,93.0,HW_25
2025-11-05 00:15:12+00:00,2025-11-05 04:00:00+00:00,Gleisbauarbeiten Busse halten Dückegasse ggü. 1,Gleisbauarbeiten Busse halten Dückegasse ggü. 1,0.0,5.0,1000.5,1.1,0.0,93.0,HW_25
2025-11-05 00:15:24+00:00,2025-11-05 03:30:00+00:00,Gleisbauarbeiten Nächster Halt Brigittenauer Lände 14,Gleisbauarbeiten Nächster Halt Brigittenauer Lände 14,0.0,5.0,1000.5,1.1,0.0,93.0,HW_25
2025-11-05 00:20:18+00:00,2025-11-05 03:35:00+00:00,Gleisbauarbeiten Betrieb ab Brigittaplatz,Gleisbauarbeiten Betrieb ab Brigittaplatz,0.0,4.7,1000.5,0.9,0.0,94.0,HW_25
2025-11-05 03:45:06+00:00,2025-11-05 23:35:00+00:00,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238,0.0,3.8,1000.3,1.1,0.0,93.0,HW_25
2025-11-05 05:01:53+00:00,2025-11-05 06:00:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,3.5,1000.5,1.3,0.0,94.0,HW_25
2025-11-05 06:06:14+00:00,2025-11-05 07:05:00+00:00,Rettungseinsatz Betrieb nur bis Donauspital,Rettungseinsatz Betrieb nur bis Donauspital,0.0,3.7,1000.7,1.8,0.0,94.0,HW_25
2025-11-05 06:07:02+00:00,2025-11-05 07:06:00+00:00,Rettungseinsatz Betrieb nur bis Kagran U,Rettungseinsatz Betrieb nur bis Kagran U,0.0,3.7,1000.7,1.8,0.0,94.0,HW_25
2025-11-05 06:07:09+00:00,2025-11-05 07:06:00+00:00,Rettungseinsatz Betrieb nur bis Kagran U,Rettungseinsatz Betrieb nur bis Kagran U,0.0,3.7,1000.7,1.8,0.0,94.0,HW_25
2025-11-05 06:07:41+00:00,2025-11-05 07:07:00+00:00,Rettungseinsatz Betrieb ab Donauspital,Rettungseinsatz Betrieb ab Donauspital,0.0,3.7,1000.7,1.8,0.0,94.0,HW_25
2025-11-05 06:08:29+00:00,2025-11-05 07:08:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,3.7,1000.7,1.8,0.0,94.0,HW_25
2025-11-05 06:08:39+00:00,2025-11-05 07:08:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,3.7,1000.7,1.8,0.0,94.0,HW_25
2025-11-05 06:10:35+00:00,2025-11-05 07:09:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,3.9,1000.7,1.3,247.0,94.0,HW_25
2025-11-05 06:14:55+00:00,2025-11-05 07:14:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,3.9,1000.7,1.3,247.0,94.0,HW_25
2025-11-05 06:14:58+00:00,2025-11-05 07:14:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,3.9,1000.7,1.3,247.0,94.0,HW_25
2025-11-05 06:17:50+00:00,2025-11-05 07:17:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,3.9,1000.7,1.3,247.0,94.0,HW_25
2025-11-05 06:18:09+00:00,2025-11-05 07:17:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,3.9,1000.7,1.3,247.0,94.0,HW_25
2025-11-05 06:20:14+00:00,2025-11-05 07:19:00+00:00,Fahrtbehinderung Schadhafter Zug,Fahrtbehinderung Schadhafter Zug,0.0,4.0,1000.7,1.4,593.0,94.0,HW_25
2025-11-05 06:58:55+00:00,2025-11-05 07:58:00+00:00,Fahrtbehinderung wegen Rettungseinsatz,Fahrtbehinderung wegen Rettungseinsatz,0.0,4.8,1000.8,1.5,600.0,91.0,HW_25
